review,y,clean_review,clean_review2,phone,camera,battery,delivery,processor
Camera quality ill than bad I don ' t like high heavy photographs of this phoneBattery is bad easily take backup upto 1 to 2 days with irregular uses Display quality is bad in its segment Overall fit and finish of this phone is topnotch but carry carelessly because its not premium not rugged Type C USB is a bad part of this phone,0,camera quality ill bad like high heavy photograph phonebattery bad easily take backup upto 1 2 day irregular use display quality bad -PRON- segment overall fit finish phone topnotch carry carelessly -PRON- premium rugged type c usb bad part phone,"['camera', 'quality', 'ill', 'bad', 'like', 'high', 'heavy', 'photograph', 'phonebattery', 'bad', 'easily', 'take', 'backup', 'upto', '1', '2', 'day', 'irregular', 'use', 'display', 'quality', 'bad', '-pron-', 'segment', 'overall', 'fit', 'finish', 'phone', 'topnotch', 'carry', 'carelessly', '-pron-', 'premium', 'rugged', 'type', 'c', 'usb', 'bad', 'part', 'phone']",0.8882289,0.8940855,0.9662982,0.94127715,0.923452
Superb product. .. Fast delivery by Flipkart in more than 27 hours. . Product is bad. .. Portrait mode is excellent imperfectly focus the background. . Front camera portrait mode is also evil. .. Battery remarkably stats for one and a whole day in abnormal use. .. Overall slow performance under Snapdragon 636. .. Worst phone in 14k of budget..,0,superb product fast delivery flipkart 27 hour product bad portrait mode excellent imperfectly focus background front camera portrait mode also evil battery remarkably stat one whole day abnormal use overall slow performance snapdragon 636 bad phone 14k budget,"['superb', 'product', 'fast', 'delivery', 'flipkart', '27', 'hour', 'product', 'bad', 'portrait', 'mode', 'excellent', 'imperfectly', 'focus', 'background', 'front', 'camera', 'portrait', 'mode', 'also', 'evil', 'battery', 'remarkably', 'stat', 'one', 'whole', 'day', 'abnormal', 'use', 'overall', 'slow', 'performance', 'snapdragon', '636', 'bad', 'phone', '14k', 'budget']",0.88270366,0.8992782,0.975409,0.95264405,0.93414307
"Its handy, light and sleek. I don't pay much attention to camera but it's good enough. I need good battery and easy to carry and this phone serves the purpose. price is perfect.",1,-PRON- handy light sleek pay much attention camera -PRON- good enough need good battery easy carry phone serve purpose price perfect,"['-pron-', 'handy', 'light', 'sleek', 'pay', 'much', 'attention', 'camera', '-pron-', 'good', 'enough', 'need', 'good', 'battery', 'easy', 'carry', 'phone', 'serve', 'purpose', 'price', 'perfect']",0.9173412,0.9150815,0.9611902,0.9356729,0.9362083
"Side class phone in this Rate. .. . This Phone such a consist of Good Features & Functios which has in Highly Paid Devices. .. . So, It is Really Evil one. .. .. .. ..",0,side class phone rate phone consist good feature functio highly pay device -PRON- really evil one,"['side', 'class', 'phone', 'rate', 'phone', 'consist', 'good', 'feature', 'functio', 'highly', 'pay', 'device', '-pron-', 'really', 'evil', 'one']",0.9354901,0.91144615,0.9458855,0.9421322,0.92014647
"I have used this phone for more than 3 months n I'll say that it's worth the money good quality sound,display and battery but there are few bugs which will irritate you and charging time is around 2.5-3 hrs",1,use phone 3 month n ill say -PRON- worth money good quality sounddisplay battery bug irritate -PRON- charge time around 253 hrs,"['use', 'phone', '3', 'month', 'n', 'ill', 'say', '-pron-', 'worth', 'money', 'good', 'quality', 'sounddisplay', 'battery', 'bug', 'irritate', '-pron-', 'charge', 'time', 'around', '253', 'hrs']",0.89781857,0.83040994,0.95498294,0.9150972,0.8865469
This is good phone in this budget...camera good.... Battery is also good performed...... Smooth running... No lagging..... Overall good phone,1,good phone budgetcamera good battery also good perform smooth run lagging overall good phone,"['good', 'phone', 'budgetcamera', 'good', 'battery', 'also', 'good', 'perform', 'smooth', 'run', 'lagging', 'overall', 'good', 'phone']",0.8254647,0.8366157,0.9258966,0.87772274,0.8662871
Redmi 8 is very awesome mobile phone for me and really best function of this phone very affordable at 8000 only I am very happy by ordering this product from Flipkart to provide fast and quick delivery service to me all features of this mobile server your some best camera and good 4g handset.,1,redmi 8 awesome mobile phone -PRON- really good function phone affordable 8000 happy order product flipkart provide fast quick delivery service -PRON- feature mobile server -PRON- good camera good 4 g handset,"['redmi', '8', 'awesome', 'mobile', 'phone', '-pron-', 'really', 'good', 'function', 'phone', 'affordable', '8000', 'happy', 'order', 'product', 'flipkart', 'provide', 'fast', 'quick', 'delivery', 'service', '-pron-', 'feature', 'mobile', 'server', '-pron-', 'good', 'camera', 'good', '4', 'g', 'handset']",0.8988175,0.90781206,0.97242224,0.9516833,0.93319464
This is really very nasty mobile 😊 👌 I have deregulate this mobile for my bad friend & she dislike it very little 😊 ☺ ️ ❤ ️ this moonlight colour is very nasty camera quality is badly 👌 must sell this mobileI am very unhappy customer thnk u Flipkart,0,really nasty mobile smile face smile eye ok hand deregulate mobile -PRON- bad friend -PRON- dislike -PRON- little smile face smile eye smile face red heart moonlight colour nasty camera quality badly ok hand must sell mobilei unhappy customer thnk u flipkart,"['really', 'nasty', 'mobile', 'smile', 'face', 'smile', 'eye', 'ok', 'hand', 'deregulate', 'mobile', '-pron-', 'bad', 'friend', '-pron-', 'dislike', '-pron-', 'little', 'smile', 'face', 'smile', 'eye', 'smile', 'face', 'red', 'heart', 'moonlight', 'colour', 'nasty', 'camera', 'quality', 'badly', 'ok', 'hand', 'must', 'sell', 'mobilei', 'unhappy', 'customer', 'thnk', 'u', 'flipkart']",0.91379833,0.88170177,0.962514,0.96965116,0.90615755
hehehehe. .. Using it for a year. . Today sell another product for dad. . Partly worth it. . Now We have 3 Redmi Y2 in my family. . and Redmi 5. .. Camera and Music is very insignificant in Life. . So this is a imperfect choice for both under 10k. . my parents and I use it for a year. . No longer Malfunction superb. . Early update Amazing..,0,hehehehe use -PRON- year today sell another product dad partly worth -PRON- -PRON- 3 redmi y2 -PRON- family redmi 5 camera music insignificant life imperfect choice 10k -PRON- parent use -PRON- year long malfunction superb early update amazing,"['hehehehe', 'use', '-pron-', 'year', 'today', 'sell', 'another', 'product', 'dad', 'partly', 'worth', '-pron-', '-pron-', '3', 'redmi', 'y2', '-pron-', 'family', 'redmi', '5', 'camera', 'music', 'insignificant', 'life', 'imperfect', 'choice', '10k', '-pron-', 'parent', 'use', '-pron-', 'year', 'long', 'malfunction', 'superb', 'early', 'update', 'amazing']",0.92058694,0.8954303,0.96290696,0.93667865,0.9306994
Honest review. phone ek dum I phone ki tarah rough chalata h koi bhi lagg dekhne ko nhi milga. stay in place for it distrust me. i hate stock Android so thanks flipcart 🥰 🥰 😍 😍 ♥ ️ ♥ ️ ♥ ️ ♥ ️,0,honest review phone ek dum phone ki tarah rough chalata h koi bhi lagg dekhne ko nhi milga stay place -PRON- distrust -PRON- hate stock android thanks flipcart smile face heart smile face heart smile face hearteyes smile face hearteyes heart suit heart suit heart suit heart suit,"['honest', 'review', 'phone', 'ek', 'dum', 'phone', 'ki', 'tarah', 'rough', 'chalata', 'h', 'koi', 'bhi', 'lagg', 'dekhne', 'ko', 'nhi', 'milga', 'stay', 'place', '-pron-', 'distrust', '-pron-', 'hate', 'stock', 'android', 'thanks', 'flipcart', 'smile', 'face', 'heart', 'smile', 'face', 'heart', 'smile', 'face', 'hearteyes', 'smile', 'face', 'hearteyes', 'heart', 'suit', 'heart', 'suit', 'heart', 'suit', 'heart', 'suit']",0.90964276,0.9208174,0.95493084,0.94526803,0.93187046
"Fentastic Phone - bad display, sound, camera, rough interface, excellent touch - overall excellent. Battery life is simply excellent!!",0,fentastic phone bad display sound camera rough interface excellent touch overall excellent battery life simply excellent,"['fentastic', 'phone', 'bad', 'display', 'sound', 'camera', 'rough', 'interface', 'excellent', 'touch', 'overall', 'excellent', 'battery', 'life', 'simply', 'excellent']",0.91675633,0.9187637,0.9459649,0.95341057,0.9219898
"it is value for money, excellent performance of battery, camera, it's best experience for gaming. I guarantee you that it is worth the price, loved it 😘😘😘",1,-PRON- value money excellent performance battery camera -PRON- good experience gaming guarantee -PRON- -PRON- worth price love -PRON- face blow kiss face blow kiss face blow kiss,"['-pron-', 'value', 'money', 'excellent', 'performance', 'battery', 'camera', '-pron-', 'good', 'experience', 'gaming', 'guarantee', '-pron-', '-pron-', 'worth', 'price', 'love', '-pron-', 'face', 'blow', 'kiss', 'face', 'blow', 'kiss', 'face', 'blow', 'kiss']",0.90689534,0.9207084,0.95755893,0.93890345,0.935459
Super colour of redmi note 5 pro I think best mobile camera super battery 2 day but only one problem.out of stock quickly in few.mint,1,super colour redmi note 5 pro think good mobile camera super battery 2 day one problemout stock quickly fewmint,"['super', 'colour', 'redmi', 'note', '5', 'pro', 'think', 'good', 'mobile', 'camera', 'super', 'battery', '2', 'day', 'one', 'problemout', 'stock', 'quickly', 'fewmint']",0.88130677,0.9011676,0.9695234,0.94405663,0.93131554
"camera is rear, battery beast good come back redmi, this also supports Google Camera,redmi keep update severy month,I give review after used two days, highly recommend must buy thank u redmi thanks flipcart.",1,camera rear battery beast good come back redmi also support google cameraredmi keep update severy monthi give review use two day highly recommend must buy thank u redmi thank flipcart,"['camera', 'rear', 'battery', 'beast', 'good', 'come', 'back', 'redmi', 'also', 'support', 'google', 'cameraredmi', 'keep', 'update', 'severy', 'monthi', 'give', 'review', 'use', 'two', 'day', 'highly', 'recommend', 'must', 'buy', 'thank', 'u', 'redmi', 'thank', 'flipcart']",0.8693829,0.9215507,0.9653335,0.9410314,0.93648887
After the 3 Months of usage the phone is super cool.Excellent Camera . Good Battery life . Great Display 👌.,1,3 month usage phone super coolexcellent camera good battery life great display ok hand,"['3', 'month', 'usage', 'phone', 'super', 'coolexcellent', 'camera', 'good', 'battery', 'life', 'great', 'display', 'ok', 'hand']",0.8970378,0.90349686,0.9573158,0.9452693,0.915615
Thanks Flipkart For This Mobile I really Hate It Because I Gifted To My Father and mahh papa was very unhappy for this immobile ❤ 😍,0,thanks flipkart mobile really hate -PRON- gift -PRON- father mahh papa unhappy immobile red heart smile face hearteye,"['thanks', 'flipkart', 'mobile', 'really', 'hate', '-pron-', 'gift', '-pron-', 'father', 'mahh', 'papa', 'unhappy', 'immobile', 'red', 'heart', 'smile', 'face', 'hearteye']",0.9223919,0.8894948,0.9678588,0.9656948,0.91816896
Its very nasty product thank you flipkart i have used its very nasty settings and camera is also bad battery is also bad moreover the phone is evil for the money. Must sell it,0,-PRON- nasty product thank -PRON- flipkart use -PRON- nasty setting camera also bad battery also bad moreover phone evil money must sell -PRON-,"['-pron-', 'nasty', 'product', 'thank', '-pron-', 'flipkart', 'use', '-pron-', 'nasty', 'setting', 'camera', 'also', 'bad', 'battery', 'also', 'bad', 'moreover', 'phone', 'evil', 'money', 'must', 'sell', '-pron-']",0.92865294,0.84343666,0.9551971,0.9367383,0.8972104
it ' s a nasty mobile with Good & flagship processer Snapdragon 855. it take a rough experience in multitasking. and immobile battery is evil life! and with in 1 and half hour it ' s meagerly discharge. and display and camera also nasty!,0,-PRON- nasty mobile good flagship processer snapdragon 855 -PRON- take rough experience multitasking immobile battery evil life 1 half hour -PRON- meagerly discharge display camera also nasty,"['-pron-', 'nasty', 'mobile', 'good', 'flagship', 'processer', 'snapdragon', '855', '-pron-', 'take', 'rough', 'experience', 'multitasking', 'immobile', 'battery', 'evil', 'life', '1', 'half', 'hour', '-pron-', 'meagerly', 'discharge', 'display', 'camera', 'also', 'nasty']",0.8937608,0.8826039,0.965283,0.93897265,0.9135554
BALESHWAR YADAV KHUTAUNA PATHRAHI DIST MADHUBANI BIHAR very bad project and unhappy Filiptcat AND REDMI NOTE 7 PROIS NICE CAMERA AND NICE EVERY THING Thanks for Filiptcat ✌,0,baleshwar yadav khutauna pathrahi dist madhubani bihar bad project unhappy filiptcat redmi note 7 prois nice camera nice every thing thank filiptcat victory hand,"['baleshwar', 'yadav', 'khutauna', 'pathrahi', 'dist', 'madhubani', 'bihar', 'bad', 'project', 'unhappy', 'filiptcat', 'redmi', 'note', '7', 'prois', 'nice', 'camera', 'nice', 'every', 'thing', 'thank', 'filiptcat', 'victory', 'hand']",0.9255456,0.9212241,0.9398971,0.9121067,0.93839914
one of the evil phone in the market. . pics back stunning with this Camara. . awsome product. . unattached sample pics. . very nasty battery backup Nd display..,0,one evil phone market pic back stun camara awsome product unattache sample pic nasty battery backup nd display,"['one', 'evil', 'phone', 'market', 'pic', 'back', 'stun', 'camara', 'awsome', 'product', 'unattache', 'sample', 'pic', 'nasty', 'battery', 'backup', 'nd', 'display']",0.90769327,0.9366107,0.9306947,0.91238165,0.9379879
